year,month,ncm,commodity,subtype,description,country_code,country_name,qt_estat,kg_net,mt,bales_480lb,fob_usd
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),741,Unknown,36,36,0.036,0.17,15
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),770,Unknown,8,8,0.008,0.04,118470
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),770,Unknown,5,5598,5.598,25.71,94230
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),770,Unknown,3,2525,2.525,11.6,19837
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),776,Unknown,0,0,0.0,0.0,266
2022,10,09019000,coffee,arabica_green,Coffee husks and substitutes,776,Unknown,1,1,0.001,0.0,46
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),776,Unknown,2,2,0.002,0.01,51
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),776,Unknown,0,0,0.0,0.0,58
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),776,Unknown,42,42,0.042,0.19,759
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),776,Unknown,0,5,0.005,0.02,105
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),800,Unknown,72,72,0.072,0.33,35
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),815,Unknown,27,27489,27.489,126.26,254998
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),815,Unknown,360,360,0.36,1.65,2526
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),820,Unknown,22,22258,22.258,102.23,194715
2022,10,09019000,coffee,arabica_green,Coffee husks and substitutes,827,Unknown,10,10,0.01,0.05,433
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),827,Unknown,31,32600,32.6,149.73,223931
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),827,Unknown,52,52170,52.17,239.62,316863
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),831,Unknown,12,11582,11.582,53.2,84612
2022,10,09012200,coffee,arabica_green,Roasted arabica (decaff),845,Unknown,750,750,0.75,3.44,7073
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),845,Unknown,5,5653,5.653,25.96,24988
2022,10,21011200,coffee,soluble,Preparations based on coffee extract,845,Unknown,54,53309,53.309,244.85,305647
2022,10,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),845,Unknown,9,9254,9.254,42.5,73686
2022,10,21011200,coffee,soluble,Preparations based on coffee extract,845,Unknown,0,48,0.048,0.22,349
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),845,Unknown,14265,14265,14.265,65.52,83159
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),845,Unknown,4030,4030,4.03,18.51,45138
2022,10,09012200,coffee,arabica_green,Roasted arabica (decaff),845,Unknown,45,45,0.045,0.21,932
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),845,Unknown,1158,1158,1.158,5.32,10424
2022,10,09012100,coffee,arabica_green,Roasted arabica (not decaff),845,Unknown,5131,5131,5.131,23.57,66234
2022,10,10051000,corn,seed_corn,Corn seed,040,Saudi Arabia,12000,12000,12.0,55.12,30162
2022,10,10051000,corn,seed_corn,Corn seed,040,Saudi Arabia,62636,62636,62.636,287.69,277683
2022,10,10059010,corn,yellow_corn,Yellow dent corn,040,Saudi Arabia,600,600,0.6,2.76,1305
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,11923760,11923760,11923.76,54765.48,2866461
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,3446038,3446038,3446.038,15827.55,1008265
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,11841389,11841389,11841.389,54387.16,2013034
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,648682,648682,648.682,2979.38,209279
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,40496972,40496972,40496.972,186001.41,12927904
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,30749828,30749828,30749.828,141233.07,8374442
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,200399532,200399532,200399.532,920429.22,50318438
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,16531232,16531232,16531.232,75927.47,4670372
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,875088,875088,875.088,4019.25,148766
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,2999999,2999999,2999.999,13778.91,974642
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,20258345,20258345,20258.345,93045.99,5138838
2022,10,10059010,corn,yellow_corn,Yellow dent corn,053,Austria,40061868,40061868,40061.868,184002.99,12110078
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,14412059,14412059,14412.059,66194.17,4436752
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,4461106,4461106,4461.106,20489.73,1353532
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,13600867,13600867,13600.867,62468.39,3373016
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,456644,456644,456.644,2097.35,144411
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,14000000,14000000,14000.0,64301.59,5600000
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,7062430,7062430,7062.43,32437.54,2129559
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,3184533,3184533,3184.533,14626.47,953378
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,20000000,20000000,20000.0,91859.42,4940000
2022,10,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,2002060,2002060,2002.06,9195.4,560199
2022,10,10051000,corn,seed_corn,Corn seed,063,Bangladesh,60,60,0.06,0.28,60
2022,10,10059090,corn,yellow_corn,Other corn not seed,077,Bosnia And Herzegovina,10,10,0.01,0.05,13
2022,10,10059010,corn,yellow_corn,Yellow dent corn,083,Brazil,2,2,0.002,0.01,15
2022,10,10059090,corn,yellow_corn,Other corn not seed,083,Brazil,20,20,0.02,0.09,27
2022,10,10059090,corn,yellow_corn,Other corn not seed,087,Bulgaria,12,12,0.012,0.06,20
2022,10,10059010,corn,yellow_corn,Yellow dent corn,087,Bulgaria,500,500,0.5,2.3,1037
2022,10,10051000,corn,seed_corn,Corn seed,097,Unknown,43200,43200,43.2,198.42,172800
2022,10,10051000,corn,seed_corn,Corn seed,097,Unknown,50,50,0.05,0.23,270
2022,10,10051000,corn,seed_corn,Corn seed,158,Unknown,0,0,0.0,0.0,2
2022,10,10059090,corn,yellow_corn,Other corn not seed,158,Unknown,52600,52600,52.6,241.59,65900
2022,10,10051000,corn,seed_corn,Corn seed,158,Unknown,18,18,0.018,0.08,30
2022,10,10051000,corn,seed_corn,Corn seed,158,Unknown,20,20,0.02,0.09,1478
2022,10,10059090,corn,yellow_corn,Other corn not seed,160,United Arab Emirates,60,60,0.06,0.28,149
2022,10,10059010,corn,yellow_corn,Yellow dent corn,161,Unknown,999998,999998,999.998,4592.96,218180
2022,10,10059010,corn,yellow_corn,Yellow dent corn,161,Unknown,95175601,95175601,95175.601,437138.77,25852294
2022,10,10059010,corn,yellow_corn,Yellow dent corn,161,Unknown,23625384,23625384,23625.384,108510.7,6156061
2022,10,10059090,corn,yellow_corn,Other corn not seed,163,Eritrea,49,49,0.049,0.23,71
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,47944810,47944810,47944.81,220209.12,13806232
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,25675406,25675406,25675.406,117926.39,7197950
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,41820004,41820004,41820.004,192078.06,12003363
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,3007930,3007930,3007.93,13815.34,809117
2022,10,10051000,corn,seed_corn,Corn seed,169,Spain,58652,58653,58.653,269.39,172716
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,2476838,2476838,2476.838,11376.04,694458
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,11341782,11341782,11341.782,52092.47,3178576
2022,10,10051000,corn,seed_corn,Corn seed,169,Spain,22344,22344,22.344,102.63,145463
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,79554523,79554523,79554.523,365391.61,23117475
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,33746833,33746833,33746.833,154998.22,9875984
2022,10,10051000,corn,seed_corn,Corn seed,169,Spain,19,19,0.019,0.09,19
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,14461453,14461453,14461.453,66421.03,4095529
2022,10,10059010,corn,yellow_corn,Yellow dent corn,169,Spain,3468118,3468118,3468.118,15928.97,1018647
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,1959,1959,1.959,9.0,501
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,10336353,10336353,10336.353,47474.57,2900452
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,37459565,37459565,37459.565,172050.69,10281794
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,210029305,210029305,210029.305,964658.49,56137686
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,9481604,9481604,9481.604,43548.73,3068639
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,9083573,9083573,9083.573,41720.59,2114032
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,254864,254864,254.864,1170.58,80409
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,2000002,2000002,2000.002,9185.95,540002
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,18063536,18063536,18063.536,82965.3,5506388
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,48684635,48684635,48684.635,223607.11,12873466
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,12195573,12195573,12195.573,56013.91,3481244
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,162765,162765,162.765,747.57,37436
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,5500000,5500000,5500.0,25261.34,1346565
2022,10,10059010,corn,yellow_corn,Yellow dent corn,190,Gambia,16529397,16529397,16529.397,75919.04,4298594
2022,10,10059010,corn,yellow_corn,Yellow dent corn,196,Ghana,42970904,42970904,42970.904,197364.11,11919158
2022,10,10059010,corn,yellow_corn,Yellow dent corn,196,Ghana,12050473,12050473,12050.473,55347.47,3035676
2022,10,10059010,corn,yellow_corn,Yellow dent corn,196,Ghana,78412204,78412204,78412.204,360144.97,20212727
2022,10,10059010,corn,yellow_corn,Yellow dent corn,199,Gibraltar,28149988,28149988,28149.988,129292.08,7823937
2022,10,10059010,corn,yellow_corn,Yellow dent corn,232,Yemen,13,13,0.013,0.06,26
2022,10,10051000,corn,seed_corn,Corn seed,239,Iran,47563,47563,47.563,218.46,153073
2022,10,10051000,corn,seed_corn,Corn seed,239,Iran,11111,11111,11.111,51.03,55200
2022,10,10051000,corn,seed_corn,Corn seed,239,Iran,10,10,0.01,0.05,50
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,143151594,143151594,143151.594,657491.11,34121663
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,1379631,1379631,1379.631,6336.61,340015
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,1500000,1500000,1500.0,6889.46,435780
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,18266512,18266512,18266.512,83897.56,5381948
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,6460145,6460145,6460.145,29671.26,1961074
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,13511409,13511409,13511.409,62057.51,3857117
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,1275000,1275000,1275.0,5856.04,991665
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,87521583,87521583,87521.583,401984.09,25037629
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,79898985,79898985,79898.985,366973.71,21356047
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,55109056,55109056,55109.056,253114.29,13970365
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,135691809,135691809,135691.809,623228.53,37057677
2022,10,10059010,corn,yellow_corn,Yellow dent corn,240,Iraq,137380495,137380495,137380.495,630984.62,39647889
2022,10,10059010,corn,yellow_corn,Yellow dent corn,244,Unknown,240360,240360,240.36,1103.97,73543
2022,10,10059010,corn,yellow_corn,Yellow dent corn,244,Unknown,13709642,13709642,13709.642,62967.99,2724242
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,307558315,307558315,307558.315,1412606.4,92778294
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,39980724,39980724,39980.724,183630.3,12230943
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,93050346,93050346,93050.346,427377.53,27297657
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,304982,304982,304.982,1400.77,85380
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,3642788,3642788,3642.788,16731.22,1123607
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,8479751,8479751,8479.751,38947.25,2515644
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,46610879,46610879,46610.879,214082.41,13744103
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,79289841,79289841,79289.841,364175.93,22716703
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,3798474,3798474,3798.474,17446.28,1139097
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,650000,650000,650.0,2985.43,181968
2022,10,10059010,corn,yellow_corn,Yellow dent corn,245,Unknown,63534827,63534827,63534.827,291813.61,15914215
2022,10,10059010,corn,yellow_corn,Yellow dent corn,246,Iceland,2999997,2999997,2999.997,13778.9,853498
2022,10,10059010,corn,yellow_corn,Yellow dent corn,249,Israel,500,500,0.5,2.3,536
2022,10,10051000,corn,seed_corn,Corn seed,249,Israel,88625,88625,88.625,407.05,279930
2022,10,10059010,corn,yellow_corn,Yellow dent corn,249,Israel,200,200,0.2,0.92,286
2022,10,10051000,corn,seed_corn,Corn seed,249,Israel,0,0,0.0,0.0,5
2022,10,10059010,corn,yellow_corn,Yellow dent corn,249,Israel,16,16,0.016,0.07,30
2022,10,10059010,corn,yellow_corn,Yellow dent corn,249,Israel,56,56,0.056,0.26,140
2022,10,10059010,corn,yellow_corn,Yellow dent corn,249,Israel,200,200,0.2,0.92,279
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,835270,835270,835.27,3836.37,241937
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,6623724,6623724,6623.724,30422.57,2010369
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,25000000,25000000,25000.0,114824.27,6466250
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,698693,698693,698.693,3209.08,220150
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,9573632,9573632,9573.632,43971.41,2787610
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,22521184,22521184,22521.184,103439.14,6523266
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,18,10,0.01,0.05,23
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,47631609,47631609,47631.609,218770.59,13979150
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,96451707,96451707,96451.707,442999.89,29289249
2022,10,10059010,corn,yellow_corn,Yellow dent corn,267,Kosovo,34090046,34090046,34090.046,156574.59,9874174
2022,10,10051000,corn,seed_corn,Corn seed,275,Unknown,1,1,0.001,0.0,6
2022,10,10059090,corn,yellow_corn,Other corn not seed,275,Unknown,22,22,0.022,0.1,46
2022,10,10059090,corn,yellow_corn,Other corn not seed,301,Unknown,5,5,0.005,0.02,14
2022,10,10059010,corn,yellow_corn,Yellow dent corn,301,Unknown,10,10,0.01,0.05,20
2022,10,10059010,corn,yellow_corn,Yellow dent corn,301,Unknown,30,30,0.03,0.14,44
2022,10,10059010,corn,yellow_corn,Yellow dent corn,317,Unknown,377320,377320,377.32,1733.02,108712
2022,10,10059010,corn,yellow_corn,Yellow dent corn,317,Unknown,9800000,9800000,9800.0,45011.11,2606800
2022,10,10059010,corn,yellow_corn,Yellow dent corn,317,Unknown,118947985,118947985,118947.985,546324.64,31095857
2022,10,10059010,corn,yellow_corn,Yellow dent corn,317,Unknown,21525138,21525138,21525.138,98864.33,5920321
2022,10,10059090,corn,yellow_corn,Other corn not seed,337,Montenegro,20,20,0.02,0.09,18
2022,10,10059010,corn,yellow_corn,Yellow dent corn,337,Montenegro,28530,28530,28.53,131.04,12839
2022,10,10059010,corn,yellow_corn,Yellow dent corn,337,Montenegro,300,300,0.3,1.38,125
2022,10,10059010,corn,yellow_corn,Yellow dent corn,337,Montenegro,60860,60860,60.86,279.53,27425
2022,10,10059090,corn,yellow_corn,Other corn not seed,351,Unknown,37,37,0.037,0.17,82
2022,10,10059090,corn,yellow_corn,Other corn not seed,351,Unknown,5,5,0.005,0.02,8
2022,10,10059090,corn,yellow_corn,Other corn not seed,351,Unknown,10,10,0.01,0.05,12
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,3342,3342,3.342,15.35,1071
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,4860,4860,4.86,22.32,1556
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,46158320,46158320,46158.32,212003.82,12387971
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,16833508,16833508,16833.508,77315.81,4621930
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,14985216,14985216,14985.216,68826.66,3556205
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,7415,7415,7.415,34.06,2370
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,74416,74416,74.416,341.79,23986
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,6102,6102,6.102,28.03,1941
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,61462473,61462473,61462.473,282295.35,18240678
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,508,508,0.508,2.33,162
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,87756783,87756783,87756.783,403064.35,25653024
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,257968507,257968507,257968.507,1184841.85,72137240
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,40000000,40000000,40000.0,183718.84,11871614
2022,10,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,5373935,5373935,5373.935,24682.33,1449572
2022,10,10059010,corn,yellow_corn,Yellow dent corn,375,Papua New Guinea,22203821,22203821,22203.821,101981.5,6498958
2022,10,10059010,corn,yellow_corn,Yellow dent corn,375,Papua New Guinea,53796163,53796163,53796.163,247084.21,16022291
2022,10,10059010,corn,yellow_corn,Yellow dent corn,375,Papua New Guinea,4737594,4737594,4737.594,21759.63,1065961
2022,10,10059010,corn,yellow_corn,Yellow dent corn,375,Papua New Guinea,23323613,23323613,23323.613,107124.68,5247840
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,69911720,69911720,69911.72,321102.5,20914383
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,1362501,1362501,1362.501,6257.93,323899
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,8023297,8023297,8023.297,36850.77,2288467
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,13465226,13465226,13465.226,61845.39,3528233
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,7684995,7684995,7684.995,35296.96,2050987
2022,10,10059010,corn,yellow_corn,Yellow dent corn,383,Unknown,25000,25000,25.0,114.82,24000
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,3573770,3573770,3573.77,16414.22,1076609
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,21926237,21926237,21926.237,100706.57,6011124
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,21793730,21793730,21793.73,100097.97,6567143
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,317202,317202,317.202,1456.9,53923
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,6890100,6890100,6890.1,31646.03,2076198
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,1572522,1572522,1572.522,7222.55,419268
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,57182996,57182996,57182.996,262639.84,10425334
2022,10,10059010,corn,yellow_corn,Yellow dent corn,386,Puerto Rico,8099996,8099996,8099.996,37203.05,2126098
2022,10,10059010,corn,yellow_corn,Yellow dent corn,391,Unknown,4400586,4400586,4400.586,20211.76,1249942
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,500000,500000,500.0,2296.49,133310
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,70216293,70216293,70216.293,322501.39,17863831
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,56348558,56348558,56348.558,258807.29,16423195
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,91924245,91924245,91924.245,422205.38,25867134
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,5359422,5359422,5359.422,24615.67,1564788
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,84144229,84144229,84144.229,386472.0,24682451
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,69780,69780,69.78,320.5,18604
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,758956308,758956308,758956.308,3485864.25,216892594
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,507520,507520,507.52,2331.02,116730
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,2915921,2915921,2915.921,13392.74,871862
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,1439582,1439582,1439.582,6611.96,430436
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,33802669,33802669,33802.669,155254.68,8208271
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,39990,39990,39.99,183.67,10663
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,1914673,1914673,1914.673,8794.04,543983
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,12108892,12108892,12108.892,55615.79,3629871
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,4738233,4738233,4738.233,21762.57,1390915
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,11594991,11594991,11594.991,53255.46,2613088
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,41159261,41159261,41159.261,189043.29,10973882
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,7100001,7100001,7100.001,32610.1,2254959
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,8256190,8256190,8256.19,37920.44,2260062
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,1960011,1960011,1960.011,9002.27,522579
2022,10,10059010,corn,yellow_corn,Yellow dent corn,399,Romania,202465452,202465452,202465.452,929917.93,57826551
2022,10,10059090,corn,yellow_corn,Other corn not seed,399,Romania,5,5,0.005,0.02,17
2022,10,10059010,corn,yellow_corn,Yellow dent corn,403,Rwanda,20665416,20665416,20665.416,94915.65,5785284
2022,10,10059010,corn,yellow_corn,Yellow dent corn,434,Sudan,32,32,0.032,0.15,22
2022,10,10059010,corn,yellow_corn,Yellow dent corn,434,Sudan,4,4,0.004,0.02,7
2022,10,10059010,corn,yellow_corn,Yellow dent corn,434,Sudan,20,20,0.02,0.09,42
2022,10,10059090,corn,yellow_corn,Other corn not seed,434,Sudan,20,20,0.02,0.09,41
2022,10,10059090,corn,yellow_corn,Other corn not seed,434,Sudan,46,46,0.046,0.21,45
2022,10,10059090,corn,yellow_corn,Other corn not seed,434,Sudan,32,32,0.032,0.15,24
2022,10,10059090,corn,yellow_corn,Other corn not seed,434,Sudan,12,12,0.012,0.06,9
2022,10,10059010,corn,yellow_corn,Yellow dent corn,455,Taiwan,17547904,17547904,17547.904,80597.01,4775589
2022,10,10059010,corn,yellow_corn,Yellow dent corn,455,Taiwan,4059819,4059819,4059.819,18646.63,1098972
2022,10,10059010,corn,yellow_corn,Yellow dent corn,455,Taiwan,500001,500001,500.001,2296.49,120930
2022,10,10059010,corn,yellow_corn,Yellow dent corn,455,Taiwan,305679,305679,305.679,1403.97,78518
2022,10,10059010,corn,yellow_corn,Yellow dent corn,455,Taiwan,62669610,62669610,62669.61,287839.7,17125061
2022,10,10059090,corn,yellow_corn,Other corn not seed,467,Tunisia,20,20,0.02,0.09,41
2022,10,10059010,corn,yellow_corn,Yellow dent corn,474,Ukraine,6901355,6901355,6901.355,31697.72,1935198
2022,10,10059010,corn,yellow_corn,Yellow dent corn,474,Ukraine,18838217,18838217,18838.217,86523.38,5655911
2022,10,10059010,corn,yellow_corn,Yellow dent corn,474,Ukraine,92941172,92941172,92941.172,426876.1,27445945
2022,10,10059010,corn,yellow_corn,Yellow dent corn,474,Ukraine,3286061,3286061,3286.061,15092.78,983808
2022,10,10059090,corn,yellow_corn,Other corn not seed,476,Unknown,62,62,0.062,0.28,84
2022,10,10059090,corn,yellow_corn,Other corn not seed,476,Unknown,10,10,0.01,0.05,49
2022,10,10059090,corn,yellow_corn,Other corn not seed,476,Unknown,10,10,0.01,0.05,19
2022,10,10059010,corn,yellow_corn,Yellow dent corn,476,Unknown,3,3,0.003,0.01,8
2022,10,10059090,corn,yellow_corn,Other corn not seed,476,Unknown,23,23,0.023,0.11,53
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,91308697,91308697,91308.697,419378.19,22000187
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,40000000,40000000,40000.0,183718.84,12000000
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,54986248,54986248,54986.248,252550.24,14396638
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,3000000,3000000,3000.0,13778.91,758280
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,51530,51530,51.53,236.68,8760
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,5002742,5002742,5002.742,22977.45,1253948
2022,10,10059010,corn,yellow_corn,Yellow dent corn,493,Unknown,2796738,2796738,2796.738,12845.34,706906
2022,10,10051000,corn,seed_corn,Corn seed,493,Unknown,13320,13320,13.32,61.18,115287
2022,10,10051000,corn,seed_corn,Corn seed,493,Unknown,1640,1640,1.64,7.53,11232
2022,10,10051000,corn,seed_corn,Corn seed,493,Unknown,33317,33317,33.317,153.02,126346
2022,10,10059010,corn,yellow_corn,Yellow dent corn,521,Unknown,1843372,1843372,1843.372,8466.55,465928
2022,10,10059010,corn,yellow_corn,Yellow dent corn,521,Unknown,49340719,49340719,49340.719,226620.49,12429648
2022,10,10059010,corn,yellow_corn,Yellow dent corn,521,Unknown,3026782,3026782,3026.782,13901.92,757785
2022,10,10059090,corn,yellow_corn,Other corn not seed,538,Unknown,5,5,0.005,0.02,11
2022,10,10059090,corn,yellow_corn,Other corn not seed,538,Unknown,50,50,0.05,0.23,68
